node_id,community,age,gender,profile_pic,activity,reaction,post per day,group vs personal post
14763,WBJDF,,,,,,,
14766,WBJDF,,,,,,,
14770,WBJDF,,,,,,,
14772,WBJDF,,,,,,,
14780,WBJDF,,,,,,,
14784,WBJDF,,,,,,,
14789,WBJDF,,,,,,,
14791,WBJDF,,,,,,,
14795,WBJDF,,,,,,,
14799,WBJDF,,,,,,,
14806,WBJDF,,,,,,,
14810,WBJDF,,,,,,,
14811,WBJDF,,,,,,,
14817,WBJDF,,,,,,,
14822,WBJDF,,,,,,,
14823,WBJDF,,,,,,,
14827,WBJDF,,,,,,,
14828,WBJDF,,,,,,,
14834,WBJDF,,,,,,,
14848,WBJDF,,,,,,,
14850,WBJDF,,,,,,,
14856,WBJDF,,,,,,,
14858,WBJDF,,,,,,,
14861,WBJDF,,,,,,,
14862,WBJDF,,,,,,,
14863,WBJDF,,,,,,,
14866,WBJDF,,,,,,,
14869,WBJDF,,,,,,,
14870,WBJDF,,,,,,,
14871,WBJDF,,,,,,,
14882,WBJDF,,,,,,,
14891,WBJDF,,,,,,,
14892,WBJDF,,,,,,,
14894,WBJDF,,,,,,,
14902,WBJDF,,,,,,,
14910,WBJDF,,,,,,,
14915,WBJDF,,,,,,,
14917,WBJDF,,,,,,,
14930,WBJDF,,,,,,,
14934,WBJDF,,,,,,,
14937,WBJDF,,,,,,,
14947,WBJDF,,,,,,,
14949,WBJDF,,,,,,,
14950,WBJDF,,,,,,,
14951,WBJDF,,,,,,,
14952,WBJDF,,,,,,,
14954,WBJDF,,,,,,,
14957,WBJDF,,,,,,,
14958,WBJDF,,,,,,,
14960,WBJDF,,,,,,,
14965,WBJDF,,,,,,,
14969,WBJDF,,,,,,,
14970,WBJDF,,,,,,,
14972,WBJDF,,,,,,,
14973,WBJDF,,,,,,,
14979,WBJDF,,,,,,,
14983,WBJDF,,,,,,,
14992,WBJDF,,,,,,,
14993,WBJDF,,,,,,,
14994,WBJDF,,,,,,,
14999,WBJDF,,,,,,,
15002,WBJDF,,,,,,,
15003,WBJDF,,,,,,,
15004,WBJDF,,,,,,,
15005,WBJDF,,,,,,,
15007,WBJDF,,,,,,,
15014,WBJDF,,,,,,,
15017,WBJDF,,,,,,,
15021,WBJDF,,,,,,,
15025,WBJDF,,,,,,,
15028,WBJDF,,,,,,,
15030,WBJDF,,,,,,,
15032,WBJDF,,,,,,,
15038,WBJDF,,,,,,,
15041,WBJDF,,,,,,,
15043,WBJDF,,,,,,,
15045,WBJDF,,,,,,,
15050,WBJDF,,,,,,,
15059,WBJDF,,,,,,,
15060,WBJDF,,,,,,,
15068,WBJDF,,,,,,,
15081,WBJDF,,,,,,,
15092,WBJDF,,,,,,,
15094,WBJDF,,,,,,,
15100,WBJDF,,,,,,,
15101,WBJDF,,,,,,,
15104,WBJDF,,,,,,,
15107,WBJDF,,,,,,,
15112,WBJDF,,,,,,,
15123,WBJDF,,,,,,,
15124,WBJDF,,,,,,,
15125,WBJDF,,,,,,,
15127,WBJDF,,,,,,,
15134,WBJDF,,,,,,,
15135,WBJDF,,,,,,,
15143,WBJDF,,,,,,,
15145,WBJDF,,,,,,,
15152,WBJDF,,,,,,,
15155,WBJDF,,,,,,,
15164,WBJDF,,,,,,,
15166,WBJDF,,,,,,,
15168,WBJDF,,,,,,,
15178,WBJDF,,,,,,,
15179,WBJDF,,,,,,,
15180,WBJDF,,,,,,,
15181,WBJDF,,,,,,,
15182,WBJDF,,,,,,,
15183,WBJDF,,,,,,,
15184,WBJDF,,,,,,,
15185,WBJDF,,,,,,,
15187,WBJDF,,,,,,,
15189,WBJDF,,,,,,,
15191,WBJDF,,,,,,,
15192,WBJDF,,,,,,,
15193,WBJDF,,,,,,,
15194,WBJDF,,,,,,,
15199,WBJDF,,,,,,,
15203,WBJDF,,,,,,,
15204,WBJDF,,,,,,,
15205,WBJDF,,,,,,,
15207,WBJDF,,,,,,,
15208,WBJDF,,,,,,,
15210,WBJDF,,,,,,,
15214,WBJDF,,,,,,,
15215,WBJDF,,,,,,,
15216,WBJDF,,,,,,,
15218,WBJDF,,,,,,,
15219,WBJDF,,,,,,,
15222,WBJDF,,,,,,,
15226,WBJDF,,,,,,,
15231,WBJDF,,,,,,,
15240,WBJDF,,,,,,,
15245,WBJDF,,,,,,,
15247,WBJDF,,,,,,,
15248,WBJDF,,,,,,,
15256,WBJDF,,,,,,,
15259,WBJDF,,,,,,,
15260,WBJDF,,,,,,,
15268,WBJDF,,,,,,,
15270,WBJDF,,,,,,,
15272,WBJDF,,,,,,,
15275,WBJDF,,,,,,,
15278,WBJDF,,,,,,,
15282,WBJDF,,,,,,,
15284,WBJDF,,,,,,,
15287,WBJDF,,,,,,,
15312,WBJDF,,,,,,,
15318,WBJDF,,,,,,,
15319,WBJDF,,,,,,,
15320,WBJDF,,,,,,,
15321,WBJDF,,,,,,,
15322,WBJDF,,,,,,,
15325,WBJDF,,,,,,,
15329,WBJDF,,,,,,,
15335,WBJDF,,,,,,,
15337,WBJDF,,,,,,,
15341,WBJDF,,,,,,,
15344,WBJDF,,,,,,,
15349,WBJDF,,,,,,,
15350,WBJDF,,,,,,,
15352,WBJDF,,,,,,,
15358,WBJDF,,,,,,,
15362,WBJDF,,,,,,,
15363,WBJDF,,,,,,,
15369,WBJDF,,,,,,,
15383,WBJDF,,,,,,,
15384,WBJDF,,,,,,,
15385,WBJDF,,,,,,,
15393,WBJDF,,,,,,,
15398,WBJDF,,,,,,,
15399,WBJDF,,,,,,,
15405,WBJDF,,,,,,,
15410,WBJDF,,,,,,,
15411,WBJDF,,,,,,,
15412,WBJDF,,,,,,,
15413,WBJDF,,,,,,,
15418,WBJDF,,,,,,,
15420,WBJDF,,,,,,,
15422,WBJDF,,,,,,,
15428,WBJDF,,,,,,,
15430,WBJDF,,,,,,,
15432,WBJDF,,,,,,,
15435,WBJDF,,,,,,,
15439,WBJDF,,,,,,,
15440,WBJDF,,,,,,,
15445,WBJDF,,,,,,,
15450,WBJDF,,,,,,,
15457,WBJDF,,,,,,,
15460,WBJDF,,,,,,,
15464,WBJDF,,,,,,,
15466,WBJDF,,,,,,,
15467,WBJDF,,,,,,,
15470,WBJDF,,,,,,,
15472,WBJDF,,,,,,,
15475,WBJDF,,,,,,,
15484,WBJDF,,,,,,,
15485,WBJDF,,,,,,,
15494,WBJDF,,,,,,,
15510,WBJDF,,,,,,,
15512,WBJDF,,,,,,,
15514,WBJDF,,,,,,,
15515,WBJDF,,,,,,,
15519,WBJDF,,,,,,,
15523,WBJDF,,,,,,,
15524,WBJDF,,,,,,,
15527,WBJDF,,,,,,,
15537,WBJDF,,,,,,,
15544,WBJDF,,,,,,,
15547,WBJDF,,,,,,,
15552,WBJDF,,,,,,,
15553,WBJDF,,,,,,,
15558,WBJDF,,,,,,,
15567,WBJDF,,,,,,,
15576,WBJDF,,,,,,,
15577,WBJDF,,,,,,,
15580,WBJDF,,,,,,,
15583,WBJDF,,,,,,,
15586,WBJDF,,,,,,,
15589,WBJDF,,,,,,,
15591,WBJDF,,,,,,,
15593,WBJDF,,,,,,,
15598,WBJDF,,,,,,,
15599,WBJDF,,,,,,,
15605,WBJDF,,,,,,,
15606,WBJDF,,,,,,,
15607,WBJDF,,,,,,,
15608,WBJDF,,,,,,,
15609,WBJDF,,,,,,,
15612,WBJDF,,,,,,,
15619,WBJDF,,,,,,,
15623,WBJDF,,,,,,,
15629,WBJDF,,,,,,,
15632,WBJDF,,,,,,,
15634,WBJDF,,,,,,,
15635,WBJDF,,,,,,,
15638,WBJDF,,,,,,,
15639,WBJDF,,,,,,,
15640,WBJDF,,,,,,,
15641,WBJDF,,,,,,,
15644,WBJDF,,,,,,,
15645,WBJDF,,,,,,,
15651,WBJDF,,,,,,,
15652,WBJDF,,,,,,,
15653,WBJDF,,,,,,,
15657,WBJDF,,,,,,,
15658,WBJDF,,,,,,,
15661,WBJDF,,,,,,,
15664,WBJDF,,,,,,,
15665,WBJDF,,,,,,,
15672,WBJDF,,,,,,,
15682,WBJDF,,,,,,,
15683,WBJDF,,,,,,,
15684,WBJDF,,,,,,,
15686,WBJDF,,,,,,,
15692,WBJDF,,,,,,,
15696,WBJDF,,,,,,,
15700,WBJDF,,,,,,,
15701,WBJDF,,,,,,,
15703,WBJDF,,,,,,,
15704,WBJDF,,,,,,,
15714,WBJDF,,,,,,,
15717,WBJDF,,,,,,,
15719,WBJDF,,,,,,,
15724,WBJDF,,,,,,,
15726,WBJDF,,,,,,,
15728,WBJDF,,,,,,,
15731,WBJDF,,,,,,,
15735,WBJDF,,,,,,,
15740,WBJDF,,,,,,,
15741,WBJDF,,,,,,,
15753,WBJDF,,,,,,,
15754,WBJDF,,,,,,,
15758,WBJDF,,,,,,,
15759,WBJDF,,,,,,,
15765,WBJDF,,,,,,,
15778,WBJDF,,,,,,,
15780,WBJDF,,,,,,,
15781,WBJDF,,,,,,,
15784,WBJDF,,,,,,,
15786,WBJDF,,,,,,,
15787,WBJDF,,,,,,,
15795,WBJDF,,,,,,,
15799,WBJDF,,,,,,,
15802,WBJDF,,,,,,,
15808,WBJDF,,,,,,,
15809,WBJDF,,,,,,,
15817,WBJDF,,,,,,,
15822,WBJDF,,,,,,,
15829,WBJDF,,,,,,,
15834,WBJDF,,,,,,,
15838,WBJDF,,,,,,,
15844,WBJDF,,,,,,,
15846,WBJDF,,,,,,,
15847,WBJDF,,,,,,,
15851,WBJDF,,,,,,,
15856,WBJDF,,,,,,,
15865,WBJDF,,,,,,,
15867,WBJDF,,,,,,,
15873,WBJDF,,,,,,,
15876,WBJDF,,,,,,,
15878,WBJDF,,,,,,,
15881,WBJDF,,,,,,,
15883,WBJDF,,,,,,,
15888,WBJDF,,,,,,,
15891,WBJDF,,,,,,,
15893,WBJDF,,,,,,,
15895,WBJDF,,,,,,,
15905,WBJDF,,,,,,,
15906,WBJDF,,,,,,,
15912,WBJDF,,,,,,,
15916,WBJDF,,,,,,,
15920,WBJDF,,,,,,,
15922,WBJDF,,,,,,,
15928,WBJDF,,,,,,,
15929,WBJDF,,,,,,,
15939,WBJDF,,,,,,,
15950,WBJDF,,,,,,,
15956,WBJDF,,,,,,,
15957,WBJDF,,,,,,,
15965,WBJDF,,,,,,,
15966,WBJDF,,,,,,,
15968,WBJDF,,,,,,,
15972,WBJDF,,,,,,,
15973,WBJDF,,,,,,,
15975,WBJDF,,,,,,,
15978,WBJDF,,,,,,,
15988,WBJDF,,,,,,,
15991,WBJDF,,,,,,,
15995,WBJDF,,,,,,,
16001,WBJDF,,,,,,,
16004,WBJDF,,,,,,,
16007,WBJDF,,,,,,,
16008,WBJDF,,,,,,,
16010,WBJDF,,,,,,,
16012,WBJDF,,,,,,,
16015,WBJDF,,,,,,,
16016,WBJDF,,,,,,,
16019,WBJDF,,,,,,,
16022,WBJDF,,,,,,,
16027,WBJDF,,,,,,,
16029,WBJDF,,,,,,,
16039,WBJDF,,,,,,,
16051,WBJDF,,,,,,,
16056,WBJDF,,,,,,,
16057,WBJDF,,,,,,,
16061,WBJDF,,,,,,,
16062,WBJDF,,,,,,,
16065,WBJDF,,,,,,,
16067,WBJDF,,,,,,,
16070,WBJDF,,,,,,,
16072,WBJDF,,,,,,,
16078,WBJDF,,,,,,,
16079,WBJDF,,,,,,,
16081,WBJDF,,,,,,,
16086,WBJDF,,,,,,,
16091,WBJDF,,,,,,,
16095,WBJDF,,,,,,,
16099,WBJDF,,,,,,,
16101,WBJDF,,,,,,,
16106,WBJDF,,,,,,,
16107,WBJDF,,,,,,,
16108,WBJDF,,,,,,,
16111,WBJDF,,,,,,,
16112,WBJDF,,,,,,,
16113,WBJDF,,,,,,,
16114,WBJDF,,,,,,,
16117,WBJDF,,,,,,,
16121,WBJDF,,,,,,,
16124,WBJDF,,,,,,,
16126,WBJDF,,,,,,,
16127,WBJDF,,,,,,,
16128,WBJDF,,,,,,,
16129,WBJDF,,,,,,,
16133,WBJDF,,,,,,,
16141,WBJDF,,,,,,,
16144,WBJDF,,,,,,,
16147,WBJDF,,,,,,,
16158,WBJDF,,,,,,,
16162,WBJDF,,,,,,,
16166,WBJDF,,,,,,,
16167,WBJDF,,,,,,,
16168,WBJDF,,,,,,,
16173,WBJDF,,,,,,,
16179,WBJDF,,,,,,,
16181,WBJDF,,,,,,,
16182,WBJDF,,,,,,,
16184,WBJDF,,,,,,,
16187,WBJDF,,,,,,,
16189,WBJDF,,,,,,,
16191,WBJDF,,,,,,,
16192,WBJDF,,,,,,,
16196,WBJDF,,,,,,,
16197,WBJDF,,,,,,,
16203,WBJDF,,,,,,,
16209,WBJDF,,,,,,,
16210,WBJDF,,,,,,,
16213,WBJDF,,,,,,,
16215,WBJDF,,,,,,,
16216,WBJDF,,,,,,,
16223,WBJDF,,,,,,,
16224,WBJDF,,,,,,,
16226,WBJDF,,,,,,,
16232,WBJDF,,,,,,,
16237,WBJDF,,,,,,,
16239,WBJDF,,,,,,,
16241,WBJDF,,,,,,,
16247,WBJDF,,,,,,,
16249,WBJDF,,,,,,,
16252,WBJDF,,,,,,,
16254,WBJDF,,,,,,,
16257,WBJDF,,,,,,,
16264,WBJDF,,,,,,,
16266,WBJDF,,,,,,,
16268,WBJDF,,,,,,,
16271,WBJDF,,,,,,,
16277,WBJDF,,,,,,,
16285,WBJDF,,,,,,,
16298,WBJDF,,,,,,,
16302,WBJDF,,,,,,,
16308,WBJDF,,,,,,,
16309,WBJDF,,,,,,,
16314,WBJDF,,,,,,,
16320,WBJDF,,,,,,,
16322,WBJDF,,,,,,,
16334,WBJDF,,,,,,,
16336,WBJDF,,,,,,,
16337,WBJDF,,,,,,,
16344,WBJDF,,,,,,,
16350,WBJDF,,,,,,,
16354,WBJDF,,,,,,,
16356,WBJDF,,,,,,,
16359,WBJDF,,,,,,,
16362,WBJDF,,,,,,,
16368,WBJDF,,,,,,,
16371,WBJDF,,,,,,,
16375,WBJDF,,,,,,,
16381,WBJDF,,,,,,,
16383,WBJDF,,,,,,,
16388,WBJDF,,,,,,,
16394,WBJDF,,,,,,,
16403,WBJDF,,,,,,,
16407,WBJDF,,,,,,,
16409,WBJDF,,,,,,,
16410,WBJDF,,,,,,,
16411,WBJDF,,,,,,,
16414,WBJDF,,,,,,,
16418,WBJDF,,,,,,,
16421,WBJDF,,,,,,,
16424,WBJDF,,,,,,,
16427,WBJDF,,,,,,,
16436,WBJDF,,,,,,,
16439,WBJDF,,,,,,,
16441,WBJDF,,,,,,,
16444,WBJDF,,,,,,,
16450,WBJDF,,,,,,,
16453,WBJDF,,,,,,,
16454,WBJDF,,,,,,,
16455,WBJDF,,,,,,,
16461,WBJDF,,,,,,,
16462,WBJDF,,,,,,,
16463,WBJDF,,,,,,,
16464,WBJDF,,,,,,,
16465,WBJDF,,,,,,,
16478,WBJDF,,,,,,,
16481,WBJDF,,,,,,,
16483,WBJDF,,,,,,,
16485,WBJDF,,,,,,,
16487,WBJDF,,,,,,,
16497,WBJDF,,,,,,,
16504,WBJDF,,,,,,,
16505,WBJDF,,,,,,,
16510,WBJDF,,,,,,,
16511,WBJDF,,,,,,,
16514,WBJDF,,,,,,,
16523,WBJDF,,,,,,,
16525,WBJDF,,,,,,,
16529,WBJDF,,,,,,,
16532,WBJDF,,,,,,,
16538,WBJDF,,,,,,,
16544,WBJDF,,,,,,,
16547,WBJDF,,,,,,,
16548,WBJDF,,,,,,,
16550,WBJDF,,,,,,,
16553,WBJDF,,,,,,,
16570,WBJDF,,,,,,,
16572,WBJDF,,,,,,,
16580,WBJDF,,,,,,,
16585,WBJDF,,,,,,,
16587,WBJDF,,,,,,,
16589,WBJDF,,,,,,,
16592,WBJDF,,,,,,,
16594,WBJDF,,,,,,,
16595,WBJDF,,,,,,,
16603,WBJDF,,,,,,,
16605,WBJDF,,,,,,,
16607,WBJDF,,,,,,,
16608,WBJDF,,,,,,,
16610,WBJDF,,,,,,,
16614,WBJDF,,,,,,,
16617,WBJDF,,,,,,,
16619,WBJDF,,,,,,,
16623,WBJDF,,,,,,,
16625,WBJDF,,,,,,,
16632,WBJDF,,,,,,,
16638,WBJDF,,,,,,,
16639,WBJDF,,,,,,,
16641,WBJDF,,,,,,,
16649,WBJDF,,,,,,,
16653,WBJDF,,,,,,,
16657,WBJDF,,,,,,,
16666,WBJDF,,,,,,,
16667,WBJDF,,,,,,,
16668,WBJDF,,,,,,,
16672,WBJDF,,,,,,,
16676,WBJDF,,,,,,,
16677,WBJDF,,,,,,,
16679,WBJDF,,,,,,,
16692,WBJDF,,,,,,,
16697,WBJDF,,,,,,,
16699,WBJDF,,,,,,,
16707,WBJDF,,,,,,,
16716,WBJDF,,,,,,,
16717,WBJDF,,,,,,,
16720,WBJDF,,,,,,,
16723,WBJDF,,,,,,,
16726,WBJDF,,,,,,,
16734,WBJDF,,,,,,,
16738,WBJDF,,,,,,,
16739,WBJDF,,,,,,,
16742,WBJDF,,,,,,,
16749,WBJDF,,,,,,,
16750,WBJDF,,,,,,,
16752,WBJDF,,,,,,,
16755,WBJDF,,,,,,,
16757,WBJDF,,,,,,,
16762,WBJDF,,,,,,,
16763,WBJDF,,,,,,,
16766,WBJDF,,,,,,,
16767,WBJDF,,,,,,,
16777,WBJDF,,,,,,,
16779,WBJDF,,,,,,,
16780,WBJDF,,,,,,,
16801,WBJDF,,,,,,,
16805,WBJDF,,,,,,,
16808,WBJDF,,,,,,,
16809,WBJDF,,,,,,,
16813,WBJDF,,,,,,,
16814,WBJDF,,,,,,,
16816,WBJDF,,,,,,,
16822,WBJDF,,,,,,,
16828,WBJDF,,,,,,,
16829,WBJDF,,,,,,,
16830,WBJDF,,,,,,,
16835,WBJDF,,,,,,,
16839,WBJDF,,,,,,,
16841,WBJDF,,,,,,,
16855,WBJDF,,,,,,,
16860,WBJDF,,,,,,,
16883,WBJDF,,,,,,,
16885,WBJDF,,,,,,,
16886,WBJDF,,,,,,,
16893,WBJDF,,,,,,,
16896,WBJDF,,,,,,,
16899,WBJDF,,,,,,,
16901,WBJDF,,,,,,,
16904,WBJDF,,,,,,,
16907,WBJDF,,,,,,,
16911,WBJDF,,,,,,,
16917,WBJDF,,,,,,,
16924,WBJDF,,,,,,,
16932,WBJDF,,,,,,,
16938,WBJDF,,,,,,,
16939,WBJDF,,,,,,,
16952,WBJDF,,,,,,,
16953,WBJDF,,,,,,,
16954,WBJDF,,,,,,,
16955,WBJDF,,,,,,,
16956,WBJDF,,,,,,,
16964,WBJDF,,,,,,,
16967,WBJDF,,,,,,,
16969,WBJDF,,,,,,,
16971,WBJDF,,,,,,,
16972,WBJDF,,,,,,,
16974,WBJDF,,,,,,,
16975,WBJDF,,,,,,,
16976,WBJDF,,,,,,,
16980,WBJDF,,,,,,,
16990,WBJDF,,,,,,,
16991,WBJDF,,,,,,,
16992,WBJDF,,,,,,,
16995,WBJDF,,,,,,,
16998,WBJDF,,,,,,,
17009,WBJDF,,,,,,,
17011,WBJDF,,,,,,,
17018,WBJDF,,,,,,,
17021,WBJDF,,,,,,,
17026,WBJDF,,,,,,,
17027,WBJDF,,,,,,,
17037,WBJDF,,,,,,,
17038,WBJDF,,,,,,,
17041,WBJDF,,,,,,,
17044,WBJDF,,,,,,,
17048,WBJDF,,,,,,,
17052,WBJDF,,,,,,,
17054,WBJDF,,,,,,,
17055,WBJDF,,,,,,,
17056,WBJDF,,,,,,,
17065,WBJDF,,,,,,,
17066,WBJDF,,,,,,,
17069,WBJDF,,,,,,,
17076,WBJDF,,,,,,,
17077,WBJDF,,,,,,,
17079,WBJDF,,,,,,,
17085,WBJDF,,,,,,,
17087,WBJDF,,,,,,,
17089,WBJDF,,,,,,,
17091,WBJDF,,,,,,,
17092,WBJDF,,,,,,,
17094,WBJDF,,,,,,,
17098,WBJDF,,,,,,,
17106,WBJDF,,,,,,,
17110,WBJDF,,,,,,,
17120,WBJDF,,,,,,,
17121,WBJDF,,,,,,,
17122,WBJDF,,,,,,,
17125,WBJDF,,,,,,,
17127,WBJDF,,,,,,,
17139,WBJDF,,,,,,,
17144,WBJDF,,,,,,,
17147,WBJDF,,,,,,,
17151,WBJDF,,,,,,,
17153,WBJDF,,,,,,,
17157,WBJDF,,,,,,,
17158,WBJDF,,,,,,,
17165,WBJDF,,,,,,,
17175,WBJDF,,,,,,,
17176,WBJDF,,,,,,,
17179,WBJDF,,,,,,,
17185,WBJDF,,,,,,,
17187,WBJDF,,,,,,,
17190,WBJDF,,,,,,,
17193,WBJDF,,,,,,,
17194,WBJDF,,,,,,,
17200,WBJDF,,,,,,,
17202,WBJDF,,,,,,,
17209,WBJDF,,,,,,,
17214,WBJDF,,,,,,,
17222,WBJDF,,,,,,,
17223,WBJDF,,,,,,,
17226,WBJDF,,,,,,,
17228,WBJDF,,,,,,,
17232,WBJDF,,,,,,,
17234,WBJDF,,,,,,,
17237,WBJDF,,,,,,,
17242,WBJDF,,,,,,,
17244,WBJDF,,,,,,,
17248,WBJDF,,,,,,,
17256,WBJDF,,,,,,,
17264,WBJDF,,,,,,,
17270,WBJDF,,,,,,,
17272,WBJDF,,,,,,,
17278,WBJDF,,,,,,,
17283,WBJDF,,,,,,,
17286,WBJDF,,,,,,,
17290,WBJDF,,,,,,,
17293,WBJDF,,,,,,,
17294,WBJDF,,,,,,,
17306,WBJDF,,,,,,,
17308,WBJDF,,,,,,,
17309,WBJDF,,,,,,,
17328,WBJDF,,,,,,,
17329,WBJDF,,,,,,,
17332,WBJDF,,,,,,,
17333,WBJDF,,,,,,,
17335,WBJDF,,,,,,,
17336,WBJDF,,,,,,,
17339,WBJDF,,,,,,,
17340,WBJDF,,,,,,,
17347,WBJDF,,,,,,,
17348,WBJDF,,,,,,,
17351,WBJDF,,,,,,,
17358,WBJDF,,,,,,,
17360,WBJDF,,,,,,,
17366,WBJDF,,,,,,,
17371,WBJDF,,,,,,,
17372,WBJDF,,,,,,,
17380,WBJDF,,,,,,,
17381,WBJDF,,,,,,,
17396,WBJDF,,,,,,,
17407,WBJDF,,,,,,,
17409,WBJDF,,,,,,,
17411,WBJDF,,,,,,,
17412,WBJDF,,,,,,,
17413,WBJDF,,,,,,,
17419,WBJDF,,,,,,,
17428,WBJDF,,,,,,,
17433,WBJDF,,,,,,,
17434,WBJDF,,,,,,,
17437,WBJDF,,,,,,,
17438,WBJDF,,,,,,,
17439,WBJDF,,,,,,,
17441,WBJDF,,,,,,,
17447,WBJDF,,,,,,,
17452,WBJDF,,,,,,,
17453,WBJDF,,,,,,,
17454,WBJDF,,,,,,,
17456,WBJDF,,,,,,,
17457,WBJDF,,,,,,,
17468,WBJDF,,,,,,,
17472,WBJDF,,,,,,,
17475,WBJDF,,,,,,,
17477,WBJDF,,,,,,,
17485,WBJDF,,,,,,,
17492,WBJDF,,,,,,,
17494,WBJDF,,,,,,,
17495,WBJDF,,,,,,,
17496,WBJDF,,,,,,,
17499,WBJDF,,,,,,,
17513,WBJDF,,,,,,,
17515,WBJDF,,,,,,,
17516,WBJDF,,,,,,,
17529,WBJDF,,,,,,,
17533,WBJDF,,,,,,,
17534,WBJDF,,,,,,,
17537,WBJDF,,,,,,,
17546,WBJDF,,,,,,,
17550,WBJDF,,,,,,,
17552,WBJDF,,,,,,,
17557,WBJDF,,,,,,,
17559,WBJDF,,,,,,,
17569,WBJDF,,,,,,,
17570,WBJDF,,,,,,,
17574,WBJDF,,,,,,,
17584,WBJDF,,,,,,,
17594,WBJDF,,,,,,,
17601,WBJDF,,,,,,,
17602,WBJDF,,,,,,,
17605,WBJDF,,,,,,,
17613,WBJDF,,,,,,,
17615,WBJDF,,,,,,,
17620,WBJDF,,,,,,,
17625,WBJDF,,,,,,,
17626,WBJDF,,,,,,,
17634,WBJDF,,,,,,,
17635,WBJDF,,,,,,,
17639,WBJDF,,,,,,,
17643,WBJDF,,,,,,,
17647,WBJDF,,,,,,,
17659,WBJDF,,,,,,,
17660,WBJDF,,,,,,,
17665,WBJDF,,,,,,,
17666,WBJDF,,,,,,,
17669,WBJDF,,,,,,,
17671,WBJDF,,,,,,,
17674,WBJDF,,,,,,,
17679,WBJDF,,,,,,,
17684,WBJDF,,,,,,,
17685,WBJDF,,,,,,,
17688,WBJDF,,,,,,,
17698,WBJDF,,,,,,,
17701,WBJDF,,,,,,,
17706,WBJDF,,,,,,,
17707,WBJDF,,,,,,,
17712,WBJDF,,,,,,,
17713,WBJDF,,,,,,,
17718,WBJDF,,,,,,,
17727,WBJDF,,,,,,,
17740,WBJDF,,,,,,,
17750,WBJDF,,,,,,,
17756,WBJDF,,,,,,,
17758,WBJDF,,,,,,,
17763,WBJDF,,,,,,,
17764,WBJDF,,,,,,,
17773,WBJDF,,,,,,,
17777,WBJDF,,,,,,,
17779,WBJDF,,,,,,,
17782,WBJDF,,,,,,,
17787,WBJDF,,,,,,,
17788,WBJDF,,,,,,,
17790,WBJDF,,,,,,,
17793,WBJDF,,,,,,,
17799,WBJDF,,,,,,,
17804,WBJDF,,,,,,,
17813,WBJDF,,,,,,,
17819,WBJDF,,,,,,,
17822,WBJDF,,,,,,,
17836,WBJDF,,,,,,,
17837,WBJDF,,,,,,,
17845,WBJDF,,,,,,,
17849,WBJDF,,,,,,,
17852,WBJDF,,,,,,,
17856,WBJDF,,,,,,,
17859,WBJDF,,,,,,,
17860,WBJDF,,,,,,,
17862,WBJDF,,,,,,,
17864,WBJDF,,,,,,,
17865,WBJDF,,,,,,,
17868,WBJDF,,,,,,,
17870,WBJDF,,,,,,,
17876,WBJDF,,,,,,,
17883,WBJDF,,,,,,,
17888,WBJDF,,,,,,,
17893,WBJDF,,,,,,,
17901,WBJDF,,,,,,,
17913,WBJDF,,,,,,,
17914,WBJDF,,,,,,,
17920,WBJDF,,,,,,,
17921,WBJDF,,,,,,,
17928,WBJDF,,,,,,,
17932,WBJDF,,,,,,,
17935,WBJDF,,,,,,,
17949,WBJDF,,,,,,,
17952,WBJDF,,,,,,,
17953,WBJDF,,,,,,,
17958,WBJDF,,,,,,,
17960,WBJDF,,,,,,,
17964,WBJDF,,,,,,,
17965,WBJDF,,,,,,,
17980,WBJDF,,,,,,,
17986,WBJDF,,,,,,,
17987,WBJDF,,,,,,,
17992,WBJDF,,,,,,,
17993,WBJDF,,,,,,,
17994,WBJDF,,,,,,,
17996,WBJDF,,,,,,,
18002,WBJDF,,,,,,,
18004,WBJDF,,,,,,,
18006,WBJDF,,,,,,,
18008,WBJDF,,,,,,,
18011,WBJDF,,,,,,,
18012,WBJDF,,,,,,,
18014,WBJDF,,,,,,,
18017,WBJDF,,,,,,,
18021,WBJDF,,,,,,,
18022,WBJDF,,,,,,,
18025,WBJDF,,,,,,,
18028,WBJDF,,,,,,,
18029,WBJDF,,,,,,,
18031,WBJDF,,,,,,,
18035,WBJDF,,,,,,,
18036,WBJDF,,,,,,,
18046,WBJDF,,,,,,,
18052,WBJDF,,,,,,,
18053,WBJDF,,,,,,,
18056,WBJDF,,,,,,,
18058,WBJDF,,,,,,,
18061,WBJDF,,,,,,,
18065,WBJDF,,,,,,,
18068,WBJDF,,,,,,,
18071,WBJDF,,,,,,,
18072,WBJDF,,,,,,,
18077,WBJDF,,,,,,,
18080,WBJDF,,,,,,,
18081,WBJDF,,,,,,,
18089,WBJDF,,,,,,,
18090,WBJDF,,,,,,,
18091,WBJDF,,,,,,,
18097,WBJDF,,,,,,,
18100,WBJDF,,,,,,,
18102,WBJDF,,,,,,,
18104,WBJDF,,,,,,,
18106,WBJDF,,,,,,,
18107,WBJDF,,,,,,,
18111,WBJDF,,,,,,,
18129,WBJDF,,,,,,,
18135,WBJDF,,,,,,,
18136,WBJDF,,,,,,,
18141,WBJDF,,,,,,,
18143,WBJDF,,,,,,,
18145,WBJDF,,,,,,,
18147,WBJDF,,,,,,,
18152,WBJDF,,,,,,,
